id,plan_id/id,code,name,sped_account_type,sped_parent_code,sped_nature,sped_date_start,sped_date_end
ref_1_3_11_01_05_01_25,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.25,Lucros e Dividendos Derivados de Participações Societárias Avaliadas pelo Custos de Aquisição,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_26,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.26,Receitas com Empréstimos de Valores Mobiliários,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_27,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.27,Rendimentos Auferidos em Operações de Mútuo – Partes Relacionadas,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_28,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.28,Rendimentos Auferidos em Operações de Mútuo – Partes Não Relacionadas,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_29,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.29,Rendimentos Auferidos com Debêntures - Emitente Partes Relacionadas,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.30,Rendimentos Auferidos com Debêntures - Emitente Partes Não Relacionadas,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_31,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.31,Rendimentos Auferidos com Títulos Públicos,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_32,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.32,Juros Auferidos com Outros Ativos Financeiros Mensurados Pelo Custo Amortizado,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_33,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.33,Ganho de Ajustes a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge – Valor Justo pelo Resultado (VJPR).,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_34,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.34,Ganho de Ajustes a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_35,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.35,Ganho de Ajustes a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_36,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.36,Ganho de Ajustes a Valor Justo - Instrumentos Financeiros de Hedge - Reclassificação de Ajustes de Avaliação Patrimonial,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_37,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.37,Ganho de Ajustes a Valor Justo - Item Objeto de Hedge de Valor Justo,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_38,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.38,Ganho de Ajustes a Valor Justo - Propriedade para Investimento,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_39,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.39,Ganho de Ajustes a Valor Justo - Ativo Biológico Consumível,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_40,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.40,Ganho de Ajustes a Valor Justo - Ativo Biológico de Produção,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_41,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.41,Ganho de Ajustes a Valor Justo - Ativos Não Circulantes Mantidos para Venda,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_42,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.42,Ganho de Ajustes a Valor Justo - Subscrição de Capital com demais Bens,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_43,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.43,Ganho de Ajustes a Valor Justo - Subscrição de Capital com Participação Societária,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_44,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.44,Ganho de Ajustes a Valor Justo - Aquisição de Participação Societária em Estágios,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_45,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.45,Ganho de Ajustes a Valor Justo - Decorrente de Permuta de Ativos ou Passivos,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_46,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.46,Ganho de Ajustes a Valor Justo - Outras Operações,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_47,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.47,Doações e Subvenções para Investimentos,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_48,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.48,Doações e Subvenções para investimentos Habilitadas para Crédito Fiscal de IRPJ,A,3.01.01.05.01,4,2023-01-01,
ref_1_3_11_01_05_01_99,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.99,Outras Receitas Operacionais,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07,DESPESAS OPERACIONAIS,S,3.11.01,4,2015-01-01,
ref_1_3_11_01_07_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01,DESPESAS OPERACIONAIS DA ATIVIDADE RURAL,S,3.11.01.07,4,2015-01-01,
ref_1_3_11_01_07_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.01,(-) Remuneração a Dirigentes e a Conselho de Administração,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.02,"(-) Ordenados, Salários, Gratificações e Outras Remunerações a Empregados",A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.03,(-) Outros Gastos com Pessoal,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.04,(-) Outros Serviços Prestados por Pessoa Física ou Jurídica,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.05,(-) Encargos Sociais - Previdência Social,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.06,(-) Encargos Sociais - FGTS,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.07,(-) Encargos Sociais – Outros,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.08,(-) Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991),A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.09,"(-) Doações de Aquisição de Vale-Cultura (Lei no 12.761/2012, art. 10)",A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.10,"(-) Doações a Instituições de Ensino e Pesquisa (Lei nº 9.249/1995, art.13, § 2º)",A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.11,(-) Doações a Entidades Civis,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_12,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.12,"(-) Outras Contribuições, Doações e Patrocínios",A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_13,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.13,(-) Alimentação do Trabalhador,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_14,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.14,(-) PIS/PASEP,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_15,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.15,(-) COFINS,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_16,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.16,"(-) Demais Impostos, Taxas e Contribuições, exceto IR e CSLL",A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_17,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.17,(-) Arrendamento Mercantil,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_18,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.18,(-) Aluguéis,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_19,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.19,(-) Despesas com Veículos e de Conservação de Bens e Instalações,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.20,"(-) Propaganda, Publicidade e Patrocínio",A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_21,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.21,"(-) Propaganda, Publicidade e Patrocínio de Assoc. Desportivas que Mantenha Equipe de Futebol Profissional",A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_22,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.22,(-) Multas,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_23,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.23,(-) Encargos de Depreciação,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_24,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.24,(-) Encargos de Amortização,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_25,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.25,(-) Perdas em Operações de Crédito,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_26,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.26,(-) Provisões para Férias,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_27,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.27,(-) Provisões para 13º Salário de Empregados,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_28,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.28,(-) Provisão para Perda de Estoque,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_29,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.29,(-) Demais Provisões,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.30,(-) Gratificações a Administradores,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_31,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.31,(-) Royalties e Assistência Técnica - no PAÍS,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_32,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.32,(-) Royalties e Assistência Técnica - no EXTERIOR,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_33,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.33,"(-) Assistência Médica, Odontológica e Farmacêutica a Empregados",A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_34,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.34,(-) Pesquisas Científicas e Tecnológicas,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_35,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.35,(-) Bens de Pequeno Valor Unitário ou de Vida Útil de até um Ano Deduzidos como Despesa,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_36,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.36,(-) Despesas com Energia Elétrica,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_37,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.37,(-) Despesas com Água e Esgoto,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_38,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.38,(-) Despesas com Telefone e Internet,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_39,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.39,(-) Despesas com Correios e Malotes,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_40,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.40,(-) Despesas com Seguros,A,3.11.01.07.01,4,2015-01-01,
ref_1_3_11_01_07_01_41,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.41,(-) Benefícios Previdenciários a Empregados,A,3.11.01.07.01,4,2021-01-01,
ref_1_3_11_01_07_01_42,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.42,(-) Fundo de Aposentadora Individual - FAPI,A,3.11.01.07.01,4,2021-01-01,
ref_1_3_11_01_07_01_43,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.07.01.43,(-) Planos de Poupança e Investimento - PAIT,A,3.11.01.07.01,4,2021-01-01,
ref_1_3_11_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09,OUTRAS DESPESAS OPERACIONAIS,S,3.11.01,4,2015-01-01,
ref_1_3_11_01_09_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01,OUTRAS DESPESAS OPERACIONAIS DA ATIVIDADE RURAL,S,3.11.01.09,4,2015-01-01,
ref_1_3_11_01_09_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.01,(-) Variações Cambiais Passivas,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.02,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.03,(-) Perdas em Operações Day-Trade,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.04,(-) Despesas de Juros sobre o Capital Próprio,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.05,(-) Despesas de Remuneração de Debêntures,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.06,(-) Juros com Empréstimos de Pessoas Vinculadas ou Situadas em País com Tributação favorecida,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.07,(-) Despesas Financeiras Relativas a Arrendamento,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.08,(-) Outras Despesas Financeiras,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.09,(-) Resultados Negativos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.10,(-) Resultados Negativos em SCP Avaliadas pelo Método de Equivalência Patrimonial,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.11,(-) Perdas em Operações Realizadas no Exterior,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_12,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.12,(-) Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment),A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_13,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.13,(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_14,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.14,(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial -Reflexo,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_15,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.15,(-) Despesas Financeiras Decorrentes dos Ajustes ao Valor Presente,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_16,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.16,(-) Encargos de Depreciação de Bens Objeto de Arrendamento,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_17,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.17,(-) Encargos de Amortização de Mais - Valia,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_18,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.18,(-) Aluguéis de Bens Imóveis- Locador Parte Relacionada,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_19,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.19,(-) Aluguéis de Bens Imóveis Locador Parte Não Relacionada,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.20,(-) Despesas com Empréstimos de Valores Mobiliários,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_21,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.21,(-) Despesas com Corretagem e Emolumentos,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_22,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.22,(-) Despesas com Deságio na Cessão de Títulos,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_23,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.23,(-) Despesas Incorridas em Operações de Mútuo – Parte Relacionada,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_24,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.24,(-) Despesas Incorridas em Operações de Mútuo – Parte Não Relacionada,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_25,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.25,(-) Despesas Incorridas em Outros Passivos Financeiros Mensurados Pelo Custo Amortizado,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_26,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.26,(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge - Valor Justo pelo Resultado,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_27,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.27,(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_28,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.28,(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_29,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.29,(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge - Reclassificação de Ajustes de Avaliação Patrimonial,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.30,(-) Perda de Ajuste a Valor Justo - Item Objeto de Hedge de Valor Justo,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_31,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.31,(-) Perda de Ajuste a Valor Justo - Propriedade para Investimento,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_32,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.32,(-) Perda de Ajuste a Valor Justo - Ativo Biológico Consumível,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_33,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.33,(-) Perda de Ajuste a Valor Justo - Ativo Biológico de Produção,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_34,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.34,(-) Perda de Ajuste a Valor Justo - Ativos Não Circulantes Mantidos para Venda,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_35,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.35,(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com demais Bens,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_36,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.36,(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com Participação Societária,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_37,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.37,(-) Perda de Ajuste a Valor Justo - Aquisição de Participação Societária em Estágios,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_38,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.38,(-) Perda de Ajuste a Valor Justo - Decorrente de Permuta de Ativos ou Passivos,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_39,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.39,(-) Perda de Ajuste a Valor Justo - Outras Operações,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_09_01_99,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.09.01.99,(-) Outras Despesas Operacionais,A,3.11.01.09.01,4,2015-01-01,
ref_1_3_11_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.11,"OUTRAS RECEITAS, OUTRAS DESPESAS E RESULTADO DE OPERAÇÕES DESCONTINUADAS DA ATIVIDADE RURAL",S,3.11.01,4,2015-01-01,
