id,codigo,nome,dt_inicio,dt_fim,desc_resumida
cid_w170,W170,Outras quedas de um nível a outro - residência,2014-01-01,,W17.0 Residencia
cid_w171,W171,Outras quedas de um nível a outro - habitação coletiva,2014-01-01,,W17.1 Habitacao coletiva
cid_w172,W172,"Outras quedas de um nível a outro - escolas, outras instituições e áreas de administração pública",2014-01-01,,W17.2 Escolas outr instit areas admin publica
cid_w173,W173,Outras quedas de um nível a outro - área para a prática de esportes e atletismo,2014-01-01,,W17.3 Area p/a pratica de esportes e atletismo
cid_w174,W174,Outras quedas de um nível a outro - rua e estrada,2014-01-01,,W17.4 Rua e estrada
cid_w175,W175,Outras quedas de um nível a outro - áreas de comércio e de serviços,2014-01-01,,W17.5 Areas de comercio e de servicos
cid_w176,W176,Outras quedas de um nível a outro - áreas industriais e em construção,2014-01-01,,W17.6 Areas industriais e em construcao
cid_w177,W177,Outras quedas de um nível a outro - fazenda,2014-01-01,,W17.7 Fazenda
cid_w178,W178,Outras quedas de um nível a outro - outros locais especificados,2014-01-01,,W17.8 Outr locais espec
cid_w179,W179,Outras quedas de um nível a outro - local não especificado,2014-01-01,,W17.9 Local NE
cid_w18,W18,Outras quedas no mesmo nível,2014-01-01,,W18 Outr quedas no mesmo nivel
cid_w180,W180,Outras quedas no mesmo nível - residência,2014-01-01,,W18.0 Residencia
cid_w181,W181,Outras quedas no mesmo nível - habitação coletiva,2014-01-01,,W18.1 Habitacao coletiva
cid_w182,W182,"Outras quedas no mesmo nível - escolas, outras instituições e áreas de administração pública",2014-01-01,,W18.2 Escolas outr instit areas admin publica
cid_w183,W183,Outras quedas no mesmo nível - área para a prática de esportes e atletismo,2014-01-01,,W18.3 Area p/a pratica de esportes e atletismo
cid_w184,W184,Outras quedas no mesmo nível - rua e estrada,2014-01-01,,W18.4 Rua e estrada
cid_w185,W185,Outras quedas no mesmo nível - áreas de comércio e de serviços,2014-01-01,,W18.5 Areas de comercio e de servicos
cid_w186,W186,Outras quedas no mesmo nível - áreas industriais e em construção,2014-01-01,,W18.6 Areas industriais e em construcao
cid_w187,W187,Outras quedas no mesmo nível - fazenda,2014-01-01,,W18.7 Fazenda
cid_w188,W188,Outras quedas no mesmo nível - outros locais especificados,2014-01-01,,W18.8 Outr locais espec
cid_w189,W189,Outras quedas no mesmo nível - local não especificado,2014-01-01,,W18.9 Local NE
cid_w19,W19,Queda sem especificação,2014-01-01,,W19 Queda s/especificacao
cid_w190,W190,Queda sem especificação - residência,2014-01-01,,W19.0 Residencia
cid_w191,W191,Queda sem especificação - habitação coletiva,2014-01-01,,W19.1 Habitacao coletiva
cid_w192,W192,"Queda sem especificação - escolas, outras instituições e áreas de administração pública",2014-01-01,,W19.2 Escolas outr instit areas admin publica
cid_w193,W193,Queda sem especificação - área para a prática de esportes e atletismo,2014-01-01,,W19.3 Area p/a pratica de esportes e atletismo
cid_w194,W194,Queda sem especificação - rua e estrada,2014-01-01,,W19.4 Rua e estrada
cid_w195,W195,Queda sem especificação - áreas de comércio e de serviços,2014-01-01,,W19.5 Areas de comercio e de servicos
cid_w196,W196,Queda sem especificação - áreas industriais e em construção,2014-01-01,,W19.6 Areas industriais e em construcao
cid_w197,W197,Queda sem especificação - fazenda,2014-01-01,,W19.7 Fazenda
cid_w198,W198,Queda sem especificação - outros locais especificados,2014-01-01,,W19.8 Outr locais espec
cid_w199,W199,Queda sem especificação - local não especificado,2014-01-01,,W19.9 Local NE
cid_w20,W20,"Impacto causado por objeto lançado, projetado ou em queda",2014-01-01,,W20 Impacto caus objeto lanc projetado em queda
cid_w200,W200,"Impacto causado por objeto lançado, projetado ou em queda - residência",2014-01-01,,W20.0 Residencia
cid_w201,W201,"Impacto causado por objeto lançado, projetado ou em queda - habitação coletiva",2014-01-01,,W20.1 Habitacao coletiva
cid_w202,W202,"Impacto causado por objeto lançado, projetado ou em queda - escolas, outras instituições e áreas de administração pública",2014-01-01,,W20.2 Escolas outr instit areas admin publica
cid_w203,W203,"Impacto causado por objeto lançado, projetado ou em queda - área para a prática de esportes e atletismo",2014-01-01,,W20.3 Area p/a pratica de esportes e atletismo
cid_w204,W204,"Impacto causado por objeto lançado, projetado ou em queda - rua e estrada",2014-01-01,,W20.4 Rua e estrada
cid_w205,W205,"Impacto causado por objeto lançado, projetado ou em queda - áreas de comércio e de serviços",2014-01-01,,W20.5 Areas de comercio e de servicos
cid_w206,W206,"Impacto causado por objeto lançado, projetado ou em queda - áreas industriais e em construção",2014-01-01,,W20.6 Areas industriais e em construcao
cid_w207,W207,"Impacto causado por objeto lançado, projetado ou em queda - fazenda",2014-01-01,,W20.7 Fazenda
cid_w208,W208,"Impacto causado por objeto lançado, projetado ou em queda - outros locais especificados",2014-01-01,,W20.8 Outr locais espec
cid_w209,W209,"Impacto causado por objeto lançado, projetado ou em queda - local não especificado",2014-01-01,,W20.9 Local NE
cid_w21,W21,Impacto acidental ativo ou passivo causado por equipamento esportivo,2014-01-01,,W21 Impacto acid ativo passivo caus equip esport
cid_w210,W210,Impacto acidental ativo ou passivo causado por equipamento esportivo - residência,2014-01-01,,W21.0 Residencia
cid_w211,W211,Impacto acidental ativo ou passivo causado por equipamento esportivo - habitação coletiva,2014-01-01,,W21.1 Habitacao coletiva
cid_w212,W212,"Impacto acidental ativo ou passivo causado por equipamento esportivo - escolas, outras instituições e áreas de administração pública",2014-01-01,,W21.2 Escolas outr instit areas admin publica
cid_w213,W213,Impacto acidental ativo ou passivo causado por equipamento esportivo - área para a prática de esportes e atletismo,2014-01-01,,W21.3 Area p/a pratica de esportes e atletismo
cid_w214,W214,Impacto acidental ativo ou passivo causado por equipamento esportivo - rua e estrada,2014-01-01,,W21.4 Rua e estrada
cid_w215,W215,Impacto acidental ativo ou passivo causado por equipamento esportivo - áreas de comércio e de serviços,2014-01-01,,W21.5 Areas de comercio e de servicos
cid_w216,W216,Impacto acidental ativo ou passivo causado por equipamento esportivo - áreas industriais e em construção,2014-01-01,,W21.6 Areas industriais e em construcao
cid_w217,W217,Impacto acidental ativo ou passivo causado por equipamento esportivo - fazenda,2014-01-01,,W21.7 Fazenda
cid_w218,W218,Impacto acidental ativo ou passivo causado por equipamento esportivo - outros locais especificados,2014-01-01,,W21.8 Outr locais espec
cid_w219,W219,Impacto acidental ativo ou passivo causado por equipamento esportivo - local não especificado,2014-01-01,,W21.9 Local NE
cid_w22,W22,Impacto acidental ativo ou passivo causado por outros objetos,2014-01-01,,W22 Impacto acid ativo passivo caus outr objetos
cid_w220,W220,Impacto acidental ativo ou passivo causado por outros objetos - residência,2014-01-01,,W22.0 Residencia
cid_w221,W221,Impacto acidental ativo ou passivo causado por outros objetos - habitação coletiva,2014-01-01,,W22.1 Habitacao coletiva
cid_w222,W222,"Impacto acidental ativo ou passivo causado por outros objetos - escolas, outras instituições e áreas de administração pública",2014-01-01,,W22.2 Escolas outr instit areas admin publica
cid_w223,W223,Impacto acidental ativo ou passivo causado por outros objetos - área para a prática de esportes e atletismo,2014-01-01,,W22.3 Area p/a pratica de esportes e atletismo
cid_w224,W224,Impacto acidental ativo ou passivo causado por outros objetos - rua e estrada,2014-01-01,,W22.4 Rua e estrada
cid_w225,W225,Impacto acidental ativo ou passivo causado por outros objetos - áreas de comércio e de serviços,2014-01-01,,W22.5 Areas de comercio e de servicos
cid_w226,W226,Impacto acidental ativo ou passivo causado por outros objetos - áreas industriais e em construção,2014-01-01,,W22.6 Areas industriais e em construcao
cid_w227,W227,Impacto acidental ativo ou passivo causado por outros objetos - fazenda,2014-01-01,,W22.7 Fazenda
cid_w228,W228,Impacto acidental ativo ou passivo causado por outros objetos - outros locais especificados,2014-01-01,,W22.8 Outr locais espec
cid_w229,W229,Impacto acidental ativo ou passivo causado por outros objetos - local não especificado,2014-01-01,,W22.9 Local NE
cid_w23,W23,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos",2014-01-01,,W23 Apert colhid comprim esmag dentro objetos
cid_w230,W230,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - residência",2014-01-01,,W23.0 Residencia
cid_w231,W231,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - habitação coletiva",2014-01-01,,W23.1 Habitacao coletiva
cid_w232,W232,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - escolas, outras instituições e áreas de administração pública",2014-01-01,,W23.2 Escolas outr instit areas admin publica
cid_w233,W233,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - área para a prática de esportes e atletismo",2014-01-01,,W23.3 Area p/a pratica de esportes e atletismo
cid_w234,W234,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - rua e estrada",2014-01-01,,W23.4 Rua e estrada
cid_w235,W235,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - áreas de comércio e de serviços",2014-01-01,,W23.5 Areas de comercio e de servicos
cid_w236,W236,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - áreas industriais e em construção",2014-01-01,,W23.6 Areas industriais e em construcao
cid_w237,W237,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - fazenda",2014-01-01,,W23.7 Fazenda
cid_w238,W238,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - outros locais especificados",2014-01-01,,W23.8 Outr locais espec
cid_w239,W239,"Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - local não especificado",2014-01-01,,W23.9 Local NE
cid_w24,W24,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte",2014-01-01,,W24 Contato elevadores instr de transm NCOP
cid_w240,W240,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - residência",2014-01-01,,W24.0 Residencia
cid_w241,W241,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - habitação coletiva",2014-01-01,,W24.1 Habitacao coletiva
cid_w242,W242,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - escolas, outras instituições e áreas de administração pública",2014-01-01,,W24.2 Escolas outr instit areas admin publica
cid_w243,W243,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - área para a prática de esportes e atletismo",2014-01-01,,W24.3 Area p/a pratica de esportes e atletismo
cid_w244,W244,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - rua e estrada",2014-01-01,,W24.4 Rua e estrada
cid_w245,W245,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - áreas de comércio e de serviços",2014-01-01,,W24.5 Areas de comercio e de servicos
cid_w246,W246,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - áreas industriais e em construção",2014-01-01,,W24.6 Areas industriais e em construcao
cid_w247,W247,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - fazenda",2014-01-01,,W24.7 Fazenda
cid_w248,W248,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - outros locais especificados",2014-01-01,,W24.8 Outr locais espec
cid_w249,W249,"Contato com elevadores e instrumentos de transmissão, não classificados em outra parte - local não especificado",2014-01-01,,W24.9 Local NE
cid_w25,W25,Contato com vidro cortante,2014-01-01,,W25 Contato c/vidro cortante
cid_w250,W250,Contato com vidro cortante - residência,2014-01-01,,W25.0 Residencia
cid_w251,W251,Contato com vidro cortante - habitação coletiva,2014-01-01,,W25.1 Habitacao coletiva
cid_w252,W252,"Contato com vidro cortante - escolas, outras instituições e áreas de administração pública",2014-01-01,,W25.2 Escolas outr instit areas admin publica
cid_w253,W253,Contato com vidro cortante - área para a prática de esportes e atletismo,2014-01-01,,W25.3 Area p/a pratica de esportes e atletismo
cid_w254,W254,Contato com vidro cortante - rua e estrada,2014-01-01,,W25.4 Rua e estrada
cid_w255,W255,Contato com vidro cortante - áreas de comércio e de serviços,2014-01-01,,W25.5 Areas de comercio e de servicos
cid_w256,W256,Contato com vidro cortante - áreas industriais e em construção,2014-01-01,,W25.6 Areas industriais e em construcao
cid_w257,W257,Contato com vidro cortante - fazenda,2014-01-01,,W25.7 Fazenda
cid_w258,W258,Contato com vidro cortante - outros locais especificados,2014-01-01,,W25.8 Outr locais espec
cid_w259,W259,Contato com vidro cortante - local não especificado,2014-01-01,,W25.9 Local NE
cid_w26,W26,"Contato com faca, espada e punhal",2014-01-01,,W26 Contato c/faca espada e punhal
cid_w260,W260,"Contato com faca, espada e punhal - residência",2014-01-01,,W26.0 Residencia
cid_w261,W261,"Contato com faca, espada e punhal - habitação coletiva",2014-01-01,,W26.1 Habitacao coletiva
cid_w262,W262,"Contato com faca, espada e punhal - escolas, outras instituições e áreas de administração pública",2014-01-01,,W26.2 Escolas outr instit areas admin publica
cid_w263,W263,"Contato com faca, espada e punhal - área para a prática de esportes e atletismo",2014-01-01,,W26.3 Area p/a pratica de esportes e atletismo
cid_w264,W264,"Contato com faca, espada e punhal - rua e estrada",2014-01-01,,W26.4 Rua e estrada
cid_w265,W265,"Contato com faca, espada e punhal - áreas de comércio e de serviços",2014-01-01,,W26.5 Areas de comercio e de servicos
cid_w266,W266,"Contato com faca, espada e punhal - áreas industriais e em construção",2014-01-01,,W26.6 Areas industriais e em construcao
cid_w267,W267,"Contato com faca, espada e punhal - fazenda",2014-01-01,,W26.7 Fazenda
cid_w268,W268,"Contato com faca, espada e punhal - outros locais especificados",2014-01-01,,W26.8 Outr locais espec
cid_w269,W269,"Contato com faca, espada e punhal - local não especificado",2014-01-01,,W26.9 Local NE
cid_w27,W27,Contato com ferramentas manuais sem motor,2014-01-01,,W27 Contato c/ferramentas manuais s/motor
cid_w270,W270,Contato com ferramentas manuais sem motor - residência,2014-01-01,,W27.0 Residencia
cid_w271,W271,Contato com ferramentas manuais sem motor - habitação coletiva,2014-01-01,,W27.1 Habitacao coletiva
cid_w272,W272,"Contato com ferramentas manuais sem motor - escolas, outras instituições e áreas de administração pública",2014-01-01,,W27.2 Escolas outr instit areas admin publica
cid_w273,W273,Contato com ferramentas manuais sem motor - área para a prática de esportes e atletismo,2014-01-01,,W27.3 Area p/a pratica de esportes e atletismo
cid_w274,W274,Contato com ferramentas manuais sem motor - rua e estrada,2014-01-01,,W27.4 Rua e estrada
